173288,"A batter, catcher and umpire during a baseball game.",981,"ballplayer, baseball player"
395343,Three vases with different designs holding red flowers.,883,vase
233843,a large tower that has a clock on top of it,442,"bell cote, bell cot"
443937,A bowl full of oranges and leaves on the table. ,950,orange
489088,A racehorse is lead by a man in white pants.,981,"ballplayer, baseball player"
68459,A woman with a racket runs on a court.,752,"racket, racquet"
435041,A train traveling through a rural country side.,820,steam locomotive
252604,The seat is open on an electronic toilet.,861,toilet seat
431854,a man is in the air with a tennis racket,752,"racket, racquet"
497768,People flying kites in a misty sky over a green field,701,"parachute, chute"
493978,Someone looking at two traffic signs on one pole on a cloudy day.,919,street sign
91276,A woman tennis player swinging her tennis racket.,752,"racket, racquet"
312785,a couple of girls are looking at a table,918,"crossword puzzle, crossword"
262599,Two zebras grazing on short grass in front of a hill.,340,zebra
566687,"Salad of broccoli, red peppers, green onions and cheese on a green plate.",937,broccoli
62295,A person holding a snowboard on its end.,795,ski
375899,A woman who is holding a hot dog and has a pickle in her mouth.,934,"hotdog, hot dog, red hot"
295124,A group of cross country skiers skating up a snowy hill.,795,ski
442132,A old fashion train engine sitting in a building next to a man.,820,steam locomotive
109102,a rack of skis on a snowy surface ,795,ski
162752,A crew of workers putting up a street light.,920,"traffic light, traffic signal, stoplight"
337511,A sliced pizza with pepperoni  and cheese in a box.,963,"pizza, pizza pie"
66239,A stop sign under a one way sign and street signs has graffiti on it.,919,street sign
487734,A neatly-made bed with a gold and white bedspread flanked by lamps and a large wood headboard.,564,four-poster
453548,"a large, slightly burnt hotdog sticks out of a bun",934,"hotdog, hot dog, red hot"
390414,A woman smiling with her arm around a brown horse.,339,sorrel
576927,A close-up of two stacked rocks on of green bench.,703,park bench
288421,A man is playing frisbee in a flat park area.,768,rugby ball
314724,Some broccoli and croutons are on a plate.,937,broccoli
309135,An adult and young zebra standing in a field of green grass.,340,zebra
124235,A close-up of pink and red flowers in a clear vase.,985,daisy
417716,a stop sign next to a brick wall with buildings in the back,920,"traffic light, traffic signal, stoplight"
270373,A man rushing to the net in order to return a tennis ball.,752,"racket, racquet"
252986,A trail leads to a wood park bench in a tree filled park.,703,park bench
374818,A bunch of airplanes parked at the airport,404,airliner
49542,Bunches of bananas displayed for sale at outdoor market.,954,banana
137260,A woman standing at a counter holding a wine glass.,907,wine bottle
546538,Man holding a tennis racket and ball on the tennis court. ,752,"racket, racquet"
538003,A snowboarder going down the slope in powdery snow.,795,ski
384986,a zebra walking down a long dirt road,340,zebra
288465,Group of sheep with painted bums on grass.,348,"ram, tup"
128058,A tennis player is preparing to serve on the court.,752,"racket, racquet"
111972,A woman on an indoor tennis court about to serve.,752,"racket, racquet"
82229,Flat screen television on top of an old tv console,851,"television, television system"
292347,A large clock is suspended from the ceiling of a narrow passage with metal bars on the side.,409,analog clock
72664,there are two stuffed animals sitting next to each other,850,"teddy, teddy bear"
105119,A batter stands ready to hit the ball as the umpire looks on.,981,"ballplayer, baseball player"
334410,There is a person in a he winter suit sling on the snow slope,795,ski
307016,A bear walks over a tree branch in shallow water. ,295,"American black bear, black bear, Ursus americanus, Euarctos americanus"
277162,There are a lot of ingredients on this hot dog.,934,"hotdog, hot dog, red hot"
342682,Several zebra in a grassy field near a wooded area.,340,zebra
373177,a side by side photo of two people playing tennis.,752,"racket, racquet"
435164,An old train riding on the tracks near a platform. ,705,"passenger car, coach, carriage"
144796,"Delicious looking plate of beef, broccoli, and dumplings",937,broccoli
369589,A man is holding a black and white umbrella.,879,umbrella
50480,An opened bathroom medicine cabinet over a sink.,648,"medicine chest, medicine cabinet"
467296,a hotdog is on a white piece of bread,934,"hotdog, hot dog, red hot"
519398,A woman walking outside with a bird on he shoulder and two birds sitting on her wrist while eating food. ,90,lorikeet
389948,The street sign underneath the stop sign has long icicles on it. ,919,street sign
265982,A tower that also has a clock on it.,442,"bell cote, bell cot"
277032,A man standing next to backpacks and skis and poles.,795,ski
340157,A young cow looking forward while several others drink at a trough in the background,345,ox
46674,A young child holding up an orange umbrella.,879,umbrella
237071,The young man in the blue shirt is playing tennis,752,"racket, racquet"
35282,a stop light sits in front of a gas station ,920,"traffic light, traffic signal, stoplight"
43350,A collection of doughnuts behind a glass case at a bakery.,415,"bakery, bakeshop, bakehouse"
46171,A teddy bear wearing a blue coat and red bow sitting on a windowsill.,850,"teddy, teddy bear"
292127,Two men standing next to each other holding giant sugar donuts.,932,pretzel
440793,Lots of skiers ski down a hill while others ride a ski lift in the background.,795,ski
487925,A baseball game in progress with the next player up warming up with his bat.,981,"ballplayer, baseball player"
209035,A woman is running on the tennis court for the ball.,722,ping-pong ball
416059,A man and walk in the snow with their skis and a dog. ,795,ski
556028,A polish sausage on a bun with grilled onions.,934,"hotdog, hot dog, red hot"
488706,Two women playing tennis at a tennis court. ,752,"racket, racquet"
96311,A hand that is holding a cellphone in the palm.,487,"cellular telephone, cellular phone, cellphone, cell, mobile phone"
108651,A woman on a court with a tennis racket.,752,"racket, racquet"
314597,a couple of zebra are eating some grass from a field,340,zebra
162892,"Two twin beds made up identically, side by side, in a room.",831,"studio couch, day bed"
400168,We are looking up at a snowboarder going over.,795,ski
92804, people skating on a the mountains full of snow,970,alp
328026,A man is looking through a selection of ties.,424,barbershop
437900,some people feeding some white sheep some milk from bottles,348,"ram, tup"
12757,A woman is playing tennis while people watch.,752,"racket, racquet"
518438,A string of stoplights is going across the street.,920,"traffic light, traffic signal, stoplight"
412966,Man on skies on side of the mountain.,795,ski
69048,A woman is posing for a photograph with a small cake.,470,"candle, taper, wax light"
202658,A toilette with a pink hello kitty toilette seat cover.,861,toilet seat
19023,The bathroom has been decorated with gold accents. ,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
500359,A little boy and a man posing together with tennis rackets.,752,"racket, racquet"
527584,A group of people on snow skis racing each other.,795,ski
177085,A plate with a grilled chicken sandwich and french fries with a glass of beer behind.,933,cheeseburger
225608,Graffiti on a street sign next to a snowy sidewalk.,919,street sign
251582,A mother zebra nursing her baby in a fenced in area.,340,zebra
413198,the vegetables are all in the white bowl,938,cauliflower
26978,A single banana is on the stripped matress.,954,banana
89288,A baseball player running to a base with a pitcher in the background. ,981,"ballplayer, baseball player"
276420,The tennis player is reaching for a low serve.,752,"racket, racquet"
289864,Two large elephant and a small elephant crossing water.,386,"African elephant, Loxodonta africana"
296706,Two zebras are mating in the midst of a pack of zebras.,340,zebra
223243,The baseball player leans down to catch the ball.,981,"ballplayer, baseball player"
469558,"A den with a large couch, chair, table and television.",598,"home theater, home theatre"
144915, A bear lays in a large wooden stump sleeping,295,"American black bear, black bear, Ursus americanus, Euarctos americanus"
330806,A batter misses the ball as it crosses home plate.,981,"ballplayer, baseball player"
222330,No stopping and no parking signs on a street side.,919,street sign
242972,A teddy bear sitting on a ledge of a building,850,"teddy, teddy bear"
497179,A bench facing the water with the city line behind it.,703,park bench
179869,Several boats are docked up on the dirt.,871,trimaran
189095,A pair of bears being playful in a zoo exhibit.,294,"brown bear, bruin, Ursus arctos"
377578,A woman holding a hot dog in front of her mouth.,934,"hotdog, hot dog, red hot"
269942,a couple of street lights that is next to the road.,920,"traffic light, traffic signal, stoplight"
92041,A guy holding a guitar in a store.,860,"tobacco shop, tobacconist shop, tobacconist"
559773,man crosses skis while jumping in the air,795,ski
275058,A windsurfer glides across choppy seas in the glistening sun. ,843,swing
81128,A rear view of a man and woman walking with their umbrellas through a park.,879,umbrella
84410,A blender sitting next to a  counter near a plaque.,438,beaker
171479,A couple of people racing down the side of a snow covered slope.,795,ski
489145,A couple pose for a picture while skiing.,795,ski
46078,Birds standing on a bird feeder filled with seed ,12,"house finch, linnet, Carpodacus mexicanus"
480215,A white toilet with an external hygiene nozzle. ,861,toilet seat
20465,Foot long hot dog in a bun with cheese sauce.,934,"hotdog, hot dog, red hot"
214811,A stalk of green bananas on a plastic chair,954,banana
209006,"A bathroom with toilet, sink and mirror on tiled wall.",896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
255013,A very big pretty train next to a platform.,705,"passenger car, coach, carriage"
427789,Basketed bicycle parked at a parking meter street side.,704,parking meter
24498,A blue and white bathroom with white fixtures,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
447711,"A mother sheep, standing in the grass, nursing her baby.",348,"ram, tup"
356654,"a plate filled wtih lemon, lettuce, and meat on a table",923,plate
259793,Two men holding umbrellas talking on the street.,879,umbrella
11042,A very tasty looking slice of cheese pizza.,963,"pizza, pizza pie"
379760,A couple of traffic lights sitting in the middle of a street.,920,"traffic light, traffic signal, stoplight"
94157,A large brick clock tower stands high above the trees.,442,"bell cote, bell cot"
417142,A elephant that is standing next to a metal gate.,385,"Indian elephant, Elephas maximus"
315895,Bathroom toilet with trashcan and additional chair. ,861,toilet seat
229574,A bunch of animals that are standing near each other.,346,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
387901,Several skiers on a cross country ski slope.,795,ski
537910,there are many small row boats on the grass,472,canoe
210015,There is a surfer holding on to a sail in the ocean,510,"container ship, containership, container vessel"
321092,A huge bear with claws resting on the rocks.,294,"brown bear, bruin, Ursus arctos"
555896,A pepperoni pizza is on a plate by eating utensils.,963,"pizza, pizza pie"
195345,Two zebras grazing in a field where two geese are sitting.,340,zebra
96453,A pair of horses standing in a field.,339,sorrel
256859,Three zebras walking in a grassy area with a tree in the foreground.,340,zebra
37717,A box is filled with brightly colored cupcakes.,415,"bakery, bakeshop, bakehouse"
108904,two hot dogs with tomatoes a pickle and some French fries,934,"hotdog, hot dog, red hot"
158823,two people moving luggage on or off of a train,705,"passenger car, coach, carriage"
286858,A stuffed bear sits in front of a lava lamp.,850,"teddy, teddy bear"
367195,Floor eye view of a supine dog hoping for some attention.,263,"Pembroke, Pembroke Welsh corgi"
578570,A man laying in a hospital bed badly injured.,691,oxygen mask
283888,A man taking a bite of a sandwich.,934,"hotdog, hot dog, red hot"
33629,Lone white sheep with black face sitting in a dried field.,348,"ram, tup"
323470,A hand presses the button on a water fountain nozzle attached to a toilet.,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
559865,Black and white photograph of small bears approaching an automobile,295,"American black bear, black bear, Ursus americanus, Euarctos americanus"
213465,A person on a snowboard in the snow.,795,ski
416976,a number of animals in a field near many trees,340,zebra
228418,a small child resting in a bed during the daylight hours,750,"quilt, comforter, comfort, puff"
204562,"A pile of bananas, individually separated and stacked along a white cloth. ",954,banana
130411,Double long hot dog on a even longer cardboard holder.,934,"hotdog, hot dog, red hot"
38055,A small bird sitting on top of brown soil.,15,"robin, American robin, Turdus migratorius"
287841,a flower in a vase next to a laptop and a keyboard,918,"crossword puzzle, crossword"
53949,Men holding tennis rackets are shaking hands above a net.,752,"racket, racquet"
284465,Two boys and a girl playing an organized game of soccer,805,soccer ball
202086,"A family room's TV is tuned to a football game, but the beige couch and chairs are empty.",598,"home theater, home theatre"
326454,There are onions and carrots in the salad.,943,"cucumber, cuke"
114348,Two parking meters that you can pay for by phone,704,parking meter
145666,A bowl filled with broccoli and lots of other vegetables.,937,broccoli
517656,Black and white image of an open suitcase in sagebrush.,428,"barrow, garden cart, lawn cart, wheelbarrow"
105732,A group of people on skis standing around.,795,ski
203450,A group of people ski down the snowy slope. ,795,ski
497067,Boy running with a soccer ball in a fenced area.,805,soccer ball
394891,there is a control being held in front of a television,761,"remote control, remote"
436738,An intersection with antique cars and a bus at it.,874,"trolleybus, trolley coach, trackless trolley"
84235,A hotdog with ketchup in a bun on a bed of lettuce.,934,"hotdog, hot dog, red hot"
134815,A kitchen with an island with built in burners init.,891,waffle iron
99219,A man pitching a ball to a man holding a bat.,981,"ballplayer, baseball player"
54351,A man on a tennis court swinging a racket.,752,"racket, racquet"
327042,A couple of people that are playing a game of frisbee.,768,rugby ball
178535,An athlete jumping up on a court field.,752,"racket, racquet"
322076,A very nice looking green train on the tracks.,547,electric locomotive
349837,The refrigerators are lined up against the wall.,760,"refrigerator, icebox"
568398,A pan pizza with pepperoni and sausage on the table.,963,"pizza, pizza pie"
517690,A cooked pepperoni pizza on an oven rack.  ,963,"pizza, pizza pie"
437898,A medium sized home kitchen with wood cabinets.,651,"microwave, microwave oven"
472821,Two zebras grazing in the grass under the trees.,340,zebra
477392,Horse drawn carriage on city street near intersection.,603,"horse cart, horse-cart"
489452,A woman watches a group of people dive for a frisbee in the park.,768,rugby ball
94501,a stock photo of some dessert and a beer.,960,"chocolate sauce, chocolate syrup"
146954,A colorful umbrella stands apart from a black and white photo of people standing in front of a statue.,879,umbrella
373414,A crowd of people standing outside of a bus.,874,"trolleybus, trolley coach, trackless trolley"
386684,A small child is standing with ski on his feet.,795,ski
133115,Two zebras standing on a dirt ground next to a building.,340,zebra
283220,A pole with crossing light and street signs.,919,street sign
433971,A blue and white sign on a street post. ,919,street sign
438219,A train bellows steam as it leaves the station,820,steam locomotive
398540,A few zebras stand in a grassy field.,340,zebra
516110,A vintage green motorcycle is parked on the street.,665,moped
219248,Two white horses take their riders down a country lane.,603,"horse cart, horse-cart"
8234,a modern bathroom with marble walls and counter,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
280007,Clock tower with USA flag and partly cloudy sky background.,442,"bell cote, bell cot"
23107,A double decker bus with the top half green and the bottom orange.,779,school bus
26374,A male soccer player in a full soccer uniform and jumping in the air over a soccer ball.,805,soccer ball
557045,A baseball player in a uniform squatting on a baseball field.,981,"ballplayer, baseball player"
363880,A box that has a pizza with several toppings on it.,963,"pizza, pizza pie"
38118,a man that is skiing down a snowy hill,795,ski
109679,A man with one broken leg in the air talks on a phone.,523,crutch
438615,"A bedroom with a bed, quilt and to pillows.",750,"quilt, comforter, comfort, puff"
98859,Some small old boats tied to a dock.,536,"dock, dockage, docking facility"
46011,a small air plane on an air plane run way,489,chainlink fence
64334,A person that is making something out of wood.,634,"lumbermill, sawmill"
304614,three guys standing around on a snowy hill ,795,ski
113787,An ostrich in front of a giraffe in the wild. ,9,"ostrich, Struthio camelus"
446835,A man and his friend are grooming themselves in front of a mirror. ,433,"bathing cap, swimming cap"
480408,A man with a hat on while on a horse.,515,"cowboy hat, ten-gallon hat"
525318,A photo taken of some things from a cell phone.,487,"cellular telephone, cellular phone, cellphone, cell, mobile phone"
244184,A roadside sign seen through the window of a car.,919,street sign
124593,A snow skier is bundled up with a neon helmet.,795,ski
181014,A man is wearing a tie and a necklace without a shirt on.,906,Windsor tie
573119,A bathroom toilet with a phone on the wall.,861,toilet seat
162557,an image of a church choir singing in auditorium,687,"organ, pipe organ"
54308,A green traffic sign sitting on the side of a metal pole.,919,street sign
507180,A group of children on a field playing soccer.,805,soccer ball
129117,Small dog being groomed and dried by two sets of hands.,155,Shih-Tzu
147256,Side by side pictures of beef and broccoli being cooked,937,broccoli
549136,A teddy bear is sitting on the rail of a wire fence.,733,pole
455853,A person holding a copper colored Nokia cell phone. ,487,"cellular telephone, cellular phone, cellphone, cell, mobile phone"
195317,A refrigerator filled with different types of food.,760,"refrigerator, icebox"
462677,"A old blue rusted meter is standing on the side of a street, in front of a plant pot.",704,parking meter
86825,A baseball game in progress with the batter up to plate.,981,"ballplayer, baseball player"
406749,a glass vase with some flowers inside of it,883,vase
517603,Four people are riding on a horse carriage.,603,"horse cart, horse-cart"
558748,some small orange trees in pots in a store and people,950,orange
295420,a blue rubbish removal truck and two vehicles behind it,675,moving van
139165,A zebra on a grassy field looking at the people in a car parked nearby.,340,zebra
225360,Pineapple up- side-down cake on table with plates and cutting knife.,964,potpie
425825,A stainless steel refrigerator with the manufacturers tag on the front. ,760,"refrigerator, icebox"
546219,A large amount of people sitting at a table with food,762,"restaurant, eating house, eating place, eatery"
361285,A clock tower with a a black bird flying by it.,442,"bell cote, bell cot"
29915,An array of parked motorcycles with varying colors.,670,"motor scooter, scooter"
45148,A man smiling behind the counter of a bakery,415,"bakery, bakeshop, bakehouse"
250576,Two women look to the air as they ski downhill.,795,ski
152360,They are selling a bunch of bananas at the fruit stand. ,954,banana
471529,A cyclist rides down a path next to a canal flanked by homes.,880,"unicycle, monocycle"
201736,A group of spectators at a tennis match watch a man perform a backhand.,752,"racket, racquet"
176374,A large building in the background with a clock and tower on the top of it and people walking in front of it down a sidewalk and paved area.,442,"bell cote, bell cot"
153128,"A pole with a lot of street lights, facing all different directions.",920,"traffic light, traffic signal, stoplight"
440507,A suitcase and shoes on the floor near a table with two umbrellas on it. ,492,chest
142970,A half eaten pizza and utensils on a plate.,963,"pizza, pizza pie"
383401,A woman that is standing up holding a racquet.,752,"racket, racquet"
517830,A stop sign and a lamp post on a street corner,919,street sign
260415,A pitcher on a mound in a ballpark in the process of delivering a pitch.,981,"ballplayer, baseball player"
11766,A yellow  is sitting on a branch,11,"goldfinch, Carduelis carduelis"
120977,A bird flies over a tower with a green dome.,538,dome
254571,The motorbike travels the dirt road with a beautiful view.,671,"mountain bike, all-terrain bike, off-roader"
92315,A bear reading a Christmas book in four separate shots,850,"teddy, teddy bear"
421558,A no parking sign mounted to the side of a pole.,919,street sign
514082,Three zebra standing next to each other on a grass covered field.,340,zebra
505098,The batter at home plate is preparing to take a swing.,981,"ballplayer, baseball player"
210654,A pair of black shoes is on a skateboard pulling a wheelie.,573,go-kart
537301,"Two beautiful macaws are sitting on some tree branches,",88,macaw
498614,A man wearing an apron is holding a knife,411,apron
343490,A bird is flying about the sea shore.,460,"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
511906,Sandwich with mixed vegetables sitting on top of a white napkin. ,934,"hotdog, hot dog, red hot"
136652,"A close up of a ""road work ahead"" sign on a residential street. ",919,street sign
232054,The tennis player is wearing a jacket to play.,752,"racket, racquet"
382652,there are many zebras that can be seen here in the wild,340,zebra
360376,The thick pizza is full of cheese and toppings.,963,"pizza, pizza pie"
572475,Giraffes mingle in the foreground of a large city.,733,pole
524333,A group of people sitting around a table.,762,"restaurant, eating house, eating place, eatery"
233977,a public bus taking a left turn on the road,874,"trolleybus, trolley coach, trackless trolley"
154399,A large passenger plane is parked at a gate.,404,airliner
186336,A teddy bear with deer antlers and another teddy with button eyes,850,"teddy, teddy bear"
97683,A young man holding a cell phone with lightning painted on it,487,"cellular telephone, cellular phone, cellphone, cell, mobile phone"
133540,A herd of horned animals on a field.,348,"ram, tup"
85098,"Hot dog with pickles, tomatoes, and onions on it.",934,"hotdog, hot dog, red hot"
396812,A foot beside a hand holding a tennis racket.,752,"racket, racquet"
188013,A glass with red flowers with water in it . ,883,vase
252602,a table that has a hot dog and some fries on it,934,"hotdog, hot dog, red hot"
485333,A ruined refrigerator left abandoned on the lawn.,760,"refrigerator, icebox"
508586,Herd of zebra grazing on dried grasses in open field.,340,zebra
329827,A person skiing on a mountain covered with snow,795,ski
173991,a small vehicle on a paved sidewalk next to a street,569,"garbage truck, dustcart"
261521,A man smiles at a woman holding a bouquet of flowers.,982,"groom, bridegroom"
455665,A man with a tennis racket and a tennis ball in font of him.,752,"racket, racquet"
67749,A city bus is making a left turn onto a street. ,874,"trolleybus, trolley coach, trackless trolley"
18780,A man standing at a table with two pizzas.,963,"pizza, pizza pie"
503197,A bus parked in the parking lot near a building.,874,"trolleybus, trolley coach, trackless trolley"
391892,three commercial airplanes two are arriving 1 is leaving,404,airliner
266455,A passenger train that is traveling down the tracks.,705,"passenger car, coach, carriage"
148862,A herd of zebra standing on a dry grass field.,340,zebra
485406,The meters are sitting side by side on the street.,704,parking meter
194419,A building with a clock tower and wind indicator on top.,442,"bell cote, bell cot"
291117,A group of elephants stand near a pool of water.,386,"African elephant, Loxodonta africana"
266768,a group of people sitting at a picnic bench ,756,rain barrel
98495,there are two animals staining by each other in the wild,340,zebra
145926,a baseball player is pitching a ball at a game,981,"ballplayer, baseball player"
455010,An all-way stop sign at the corner if Wonder View Drive.,919,street sign
415821,two zebra walking in the dirt in a zoo enclosure,340,zebra
502588,A Southwest airplane is parked on the runway. ,404,airliner
275885,A black dog inside a brightly lit room.,208,Labrador retriever
133672,a large size pizza in a box with a slice missing out of it,963,"pizza, pizza pie"
274123,A blurry person riding a bike past a bench.,703,park bench
491090,"A middle-aged man leans on a sports bike, smiling",665,moped
375611,A street sign on a pole under two trees. ,919,street sign
17905,A man in shorts is taking a picture next to a red light. ,920,"traffic light, traffic signal, stoplight"
563645,a number of people in a field with a kite in the air ,701,"parachute, chute"
246137,Two players in a tennis match prepare to serve.,752,"racket, racquet"
126027,A person who is wearing snow skis on a snowy hill. ,795,ski
321382,"A person sitting on a bench, looking at a field and skyline.",703,park bench
218224,A large airplane parked on a runway at night.,404,airliner
2369,The skier is in mid air on the snowy mountain top.,795,ski
332455,The neon purple toilet with lid lifted is in the bathroom with brown tile. ,861,toilet seat
447049,A silver and yellow double decker train at a station.,705,"passenger car, coach, carriage"
159112,"A pizza topped with cheese, vegetables and lemon wedges.",963,"pizza, pizza pie"
571199,Red fire hydrant and a red mailbox on the sidewalk.,637,"mailbox, letter box"
276750,A man and a woman laugh together as they walk out in the rain beneath a purple umbrella.,879,umbrella
8581,A young man playing tennis on a clay court.,752,"racket, racquet"
386879,Woman in red outfit holding a tennis racket in her hand. ,752,"racket, racquet"
321317,A person on skis looking towards the camera.,795,ski
389615,TONS OF BANANAS STILL HANGING ON THE LIMBS OF BANANA TREE,954,banana
315043,a case holding different trays of assorted donuts ,932,pretzel
390120,A person on some skis in the snow.,795,ski
288700,A group of zebra are in a field eating grass.,340,zebra
269664,commuting signs showing the cyclist and round about signs,919,street sign
491665,A lady playing with a Frisbee on a beach.,890,volleyball
282473,We are looking at the back of a woman tennis player.,752,"racket, racquet"
91451,A group of skiers are headed down a slope.,795,ski
186056,A young boy sitting at a table eating a square slice of pizza.,965,burrito
80562,A series of four pictures of a stuffed teddy bear.,850,"teddy, teddy bear"
127967,A work truck is driving down the train tracks.,569,"garbage truck, dustcart"
399378,A clock tower with a steeple and a bell on it in a town square.,442,"bell cote, bell cot"
375806,A group of people sitting on beach with various kites.,701,"parachute, chute"
579594,a close up of a tennis player holding a racket ,752,"racket, racquet"
44136,Two well dressed men sitting at a table making a speech. ,457,"bow tie, bow-tie, bowtie"
98853,A tennis player in the air after a play in a tennis court.,752,"racket, racquet"
58281,Two giraffes enjoying themselves in a field while cars drive by.,293,"cheetah, chetah, Acinonyx jubatus"
548528,a parking meter is covered in some snow,704,parking meter
193479,A double decker bus driving down the street.,874,"trolleybus, trolley coach, trackless trolley"
227736,Three people sit on a bench looking out over the water. ,703,park bench
349352,A street sign that is at a cross section.,919,street sign
65375,A man on a miniature boat near larger docked boats with Canadian flags.,554,fireboat
86320,THERE IS A BATHROOM WITH A SINK AND A MIRROR,648,"medicine chest, medicine cabinet"
456737,A white refrigerator with chrome handles in a kitchen.,760,"refrigerator, icebox"
1374,A purple and yellow train traveling down train tracks.,705,"passenger car, coach, carriage"
308197,A dining table has a braided rug under it.,765,"rocking chair, rocker"
424254,a couple of men ride on some horses ,515,"cowboy hat, ten-gallon hat"
333240,A cheese covered pizza sitting on top of a counter.,963,"pizza, pizza pie"
563578,a black cow standing by a pole and looking at the camera ,346,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
409621,A women in a black top swinging her racket at a tennis ball. ,752,"racket, racquet"
132571,There is a man jumping in air on a skate board,880,"unicycle, monocycle"
135135,An airliner waiting on the tarmac while people walk around.,404,airliner
61635,A woman reaches out to pet a giraffe who stands in confinement with his companion behind a fence.,184,Irish terrier
412437,A couple of men walking past a red double decker bus.,874,"trolleybus, trolley coach, trackless trolley"
103234,An iPhone next to a charger and cords on top of an opened case.,605,iPod
552446,many people watching people as they play baseball,981,"ballplayer, baseball player"
137730,A couple of zebra on the side of the street.,340,zebra
244834,People walk down the sidewalk with umbrellas. ,879,umbrella
178131,A cut in half BBQ sandwich on top of a white plate.,962,"meat loaf, meatloaf"
367936,A tennis player wearing gray shorts and a white t-shirt holds his tennis racket.,752,"racket, racquet"
27739,a horse that is looking down at a cow,339,sorrel
541570,A bunch of sheep in a big grassy field.,99,goose
577795,A large jet flying very low over trees.,404,airliner
163579,A computer mouse sitting on top of a laptop keyboard.,673,"mouse, computer mouse"
404750,A basket full of naval oranges with a sale sign on it.,950,orange
246592,A pizza with cheese and pepperoni on a pizza pan on a table. ,963,"pizza, pizza pie"
271424,A group of people riding skis and snowboards in the snow.,795,ski
454206,Many airline carriers are well represented by these airplanes.,404,airliner
107907,A small toilet bowl on display in the center of a room,861,toilet seat
276482,"A pizza topped with a fried egg, cheese and slices of eggplant.",963,"pizza, pizza pie"
173124,A couple of horses pulling a horse carriage down a street.,603,"horse cart, horse-cart"
301236,two different kinds of zebras in the grasslands,340,zebra
340843,Vintage black and white baseball picture of man sliding into third base as a thrown ball goes over the defender's glove.,981,"ballplayer, baseball player"
529020,an orange and white building with a tower and trees,497,"church, church building"
251937,A young man who has just hit a tennis ball.,752,"racket, racquet"
488541,A young child walking up to an elephant at a zoo.,385,"Indian elephant, Elephas maximus"
67531,A cook coking meat next to veggies and tofu on a girl.,813,spatula
466839,A group of zebras stand in a field.,340,zebra
197609,Two hotdogs on a table close to the wall,934,"hotdog, hot dog, red hot"
234000,Two small zebras are walking side by side.,340,zebra
160276,A car parked before a red traffic light.,920,"traffic light, traffic signal, stoplight"
532638,The broccolli is on the plate on the table. ,937,broccoli
512418,A virtual tennis player is being pelted with tennis balls.,852,tennis ball
143921,Bus route 52 takes passengers through the street to Willesden.,874,"trolleybus, trolley coach, trackless trolley"
149440,A ceiling made out of different colored umbrellas.,879,umbrella
305980,A baseball player up to bat holding a baseball.,981,"ballplayer, baseball player"
137031,A small white airplane flying high up in the sky.,404,airliner
33912,Broccoli in a clear glass bowl garnished with nuts.,937,broccoli
550540,A black and white dog is catching a Frisbee in the air.,768,rugby ball
37629,a close up of a sheet of pizza on a table ,963,"pizza, pizza pie"
191095,Empty stage set of a modern suburban kitchen,480,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
459064,A dog watching out a window wearing a pink collar.,155,Shih-Tzu
343542,A pair of skiers slalom down a mountain.,795,ski
81735,A kitchen has a white counter top and beige walls.,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
492723,A polar bear swimming and playing with two balls,296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
192023,A pair of skiers stand at the top of a slope. ,795,ski
96463,A man that is standing outside a train.,705,"passenger car, coach, carriage"
409841,A small steam train riding down the tracks.,820,steam locomotive
41808,A United airliner traveling down the run way.,404,airliner
463724,An orange and some sausage are in a frying pan.,950,orange
223650,Two grey parking meters with trees in the background.,704,parking meter
173469,A hand holding a smart phone with a picture of a singer on it.,605,iPod
156511,a girl hitting a ball with a tennis racket,752,"racket, racquet"
340633,A large gathering of people at several tables.,762,"restaurant, eating house, eating place, eatery"
228388,A hummingbird reaching up into a flower to get nectar,94,hummingbird
136093,Two men sit on top of elephants in a river.,385,"Indian elephant, Elephas maximus"
462186,A picture of a person flipping backwards while on his skis. ,795,ski
296996,Two large commercial airplanes on a tarmac in front of a a hangar.,404,airliner
158038,A red truck parked in a parking space.,717,"pickup, pickup truck"
296584,A large horse is posing for a photo in front of the barn,339,sorrel
404652,A white gas stove in between wooden cabinets.,827,stove
379162,A man sitting on a chair wiping his head off with a towel. ,752,"racket, racquet"
293589,a person a a hose going down the road,603,"horse cart, horse-cart"
30149,A cat is laying on a table with a toy near its mouth.,284,"Siamese cat, Siamese"
374218,A plate full of mixed and cooked vegetables,937,broccoli
415388,The people are outside in the sun with umbrealla over them,879,umbrella
581008,A bench in the middle of a park with fog.,703,park bench
222080,A white toilet in a bathroom next to a wooden chair.,999,"toilet tissue, toilet paper, bathroom tissue"
124477,The woman are playing tennis on the court. ,752,"racket, racquet"
549930,Two people with an umbrella walking on street in rain.,879,umbrella
306483,A train on a track parked at a station.,705,"passenger car, coach, carriage"
